id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia
4141,"Arjona, Fernando",2020-12-02,varon,60,0,latino,1,2023-08-31
4142,"Armas, Loreto",2004-03-23,mujer,22,0,griego,0,
4143,"Dueñas, Natalio",1992-03-09,mujer,41,0,latino,1,1993-03-08
4144,"Alcaraz, Gabino",2022-11-21,otros,39,0,latino,0,
4145,"Navas, Lourdes",2009-01-30,mujer,63,0,latino,1,2014-03-26
4146,"Lumbreras, Víctor",2022-06-11,mujer,51,0,blanco,1,2023-09-09
4147,"Exposito, Felipa",2012-04-16,mujer,24,0,griego,1,2016-06-16
4148,"Martín, Isidro",1982-06-27,varon,33,0,indio,1,1987-11-14
4149,"Izquierdo, Chus",2002-08-28,mujer,53,0,indio,1,2004-01-06
4150,"Hoz, Ainara",2008-12-30,varon,63,0,latino,1,2014-03-20
4151,"Abascal, Reyna",1980-12-28,varon,42,0,blanco,0,
4152,"Orozco, Telmo",1986-03-13,varon,43,0,latino,0,
4153,"Armas, Xiomara",1985-08-09,otros,42,0,griego,1,1988-08-12
4154,"Carretero, Yago",1997-07-02,mujer,66,0,latino,0,
4155,"Roma, Hector",2015-09-01,varon,23,0,indio,1,2018-09-07
4156,"Linares, Octavia",1999-06-15,mujer,38,0,griego,1,2003-04-03
4157,"Estévez, Nando",2013-02-22,varon,53,0,latino,1,2014-07-11
4158,"Viana, Isa",2010-03-06,otros,66,0,griego,0,
4159,"Rovira, Agustina",1991-09-15,mujer,35,0,griego,1,1995-10-27
4160,"Rosa, Timoteo",1995-01-14,mujer,49,0,latino,0,
4161,"Herrero, Wálter",1984-08-07,varon,39,0,griego,0,
4162,"Cortina, Etelvina",2016-05-21,varon,25,0,indio,1,2019-06-24
4163,"Ortiz, Wilfredo",2001-09-03,varon,31,0,griego,1,2002-12-05
4164,"Gargallo, Luis Ángel",1990-09-17,mujer,44,0,indio,1,1991-06-24
4165,"Barrios, Sebastian",2001-03-13,varon,28,0,afrodescendiente,0,
4166,"Seguí, Balduino",1996-06-02,mujer,37,0,latino,0,
4167,"Corbacho, Mohamed",2017-08-15,varon,61,0,latino,0,
4168,"Ríos, Regina",2001-02-01,mujer,23,0,latino,1,2004-01-08
4169,"Laguna, Matías",2024-03-28,varon,65,0,afrodescendiente,0,
4170,"Ruano, Lalo",1988-07-20,varon,30,0,griego,1,1990-06-18
4171,"Giménez, Carmela",2011-05-20,mujer,49,1,latino,1,2015-01-04
4172,"Simó, Lina",2011-10-06,mujer,37,0,asiatico,0,
4173,"Busquets, Alonso",2009-12-07,varon,26,0,blanco,1,2015-03-21
4174,"Rincón, Lucio",2023-06-01,mujer,59,0,indio,1,2024-03-31
4175,"Quintana, Ulises",2022-08-23,varon,52,0,asiatico,1,2027-10-20
4176,"Marquez, Itziar",2004-05-21,otros,25,0,griego,1,2006-07-24
4177,"Frías, Marita",2015-05-02,mujer,67,0,griego,0,
4178,"Boada, Graciana",2000-09-14,varon,22,0,blanco,0,
4179,"Arellano, Rico",1981-10-02,mujer,30,0,blanco,1,1983-08-09
4180,"Salgado, Viviana",1989-05-02,mujer,49,0,latino,0,
4181,"Machado, Isidro",2017-04-01,varon,32,0,indio,1,2020-01-14
4182,"Vila, Anselmo",1982-12-31,varon,43,0,indio,1,1986-03-03
4183,"Poza, Marina",2007-07-21,varon,58,0,griego,0,
4184,"Morán, Ambrosio",1981-01-24,mujer,24,0,asiatico,0,
4185,"Álamo, Rosario",2005-08-31,varon,50,0,blanco,0,
4186,"Solano, Isaías",1990-12-13,varon,43,0,asiatico,0,
4187,"Crespo, Iris",2019-06-21,mujer,64,0,asiatico,1,2020-06-25
4188,"Pedro, María Pilar",2022-07-31,varon,34,0,blanco,1,2025-04-03
4189,"Artigas, Dalila",2002-05-01,mujer,27,0,indio,1,2004-07-21
4190,"Montes, Prudencio",2013-03-05,varon,56,0,griego,1,2014-04-21
4191,"Moya, Amor",2011-02-01,mujer,46,0,asiatico,1,2012-10-26
4192,"Flores, Amalia",2014-12-09,varon,69,0,asiatico,1,2015-08-10
4193,"Vélez, Marisela",1983-09-22,mujer,46,0,indio,1,1986-01-02
4194,"Alcázar, Fabio",1995-11-22,varon,26,0,griego,1,1999-10-28
4195,"Mir, Cebrián",1986-04-24,mujer,23,0,indio,1,1988-07-06
4196,"Caparrós, Ibán",2012-04-22,mujer,23,0,indio,1,2016-08-16
4197,"Vara, Morena",2025-02-24,varon,42,0,latino,1,2026-06-05
4198,"Ponce, Teresita",1987-10-04,varon,50,0,afrodescendiente,1,1990-03-28
4199,"Ferrer, Bernardo",2018-02-15,otros,20,0,asiatico,0,
4200,"Casares, Marcelino",2014-04-24,varon,49,0,griego,1,2019-03-19
4201,"Alvarado, Carla",1997-03-31,varon,60,0,afrodescendiente,1,1999-03-14
4202,"Cobo, Juan Bautista",1997-11-30,varon,18,0,griego,0,
4203,"Perelló, Pepe",1993-03-26,varon,42,0,griego,1,1994-07-18
4204,"Adán, Rafaela",2024-08-04,varon,20,0,indio,0,
4205,"Tomás, Tere",2019-11-16,varon,19,0,blanco,1,2023-07-28
4206,"Bustamante, Yago",2018-04-20,otros,31,0,latino,0,
4207,"Nevado, Iker",1988-09-27,mujer,32,0,blanco,1,1993-08-05
4208,"Prieto, Alejandra",2013-05-26,mujer,60,0,latino,1,2014-01-19
4209,"Bermejo, Melisa",1997-05-04,mujer,59,0,indio,1,1997-12-31
4210,"Llorente, Cruz",2006-08-15,mujer,46,0,latino,1,2010-06-26
4211,"Marí, Noemí",1989-03-27,mujer,57,0,blanco,1,1994-08-25
4212,"Morcillo, Jose Manuel",1981-12-06,otros,42,0,indio,0,
4213,"Silva, Amaya",2023-03-04,mujer,50,0,latino,1,2025-03-03
4214,"Segovia, Bautista",1985-10-27,varon,46,0,asiatico,0,
4215,"Sanjuan, Francisco",2018-06-21,mujer,40,0,afrodescendiente,0,
4216,"Prat, León",2024-11-13,mujer,50,0,griego,0,
4217,"Asenjo, Nazaret",2003-07-09,mujer,28,0,griego,0,
4218,"Ledesma, Nilda",1981-11-20,mujer,55,0,griego,0,
4219,"Pont, Pilar",1999-10-21,otros,25,0,indio,0,
4220,"Montserrat, Máximo",1995-05-27,otros,60,0,blanco,1,1997-10-16
4221,"Gargallo, Mohamed",2021-03-26,varon,68,0,afrodescendiente,1,2022-03-30
4222,"Cuesta, Alejo",2021-03-24,varon,20,0,asiatico,1,2022-08-31
4223,"Miranda, Teodora",1992-02-13,mujer,29,0,afrodescendiente,0,
4224,"Ariza, Cosme",1994-12-10,varon,56,0,indio,0,
4225,"Montero, Antonio",1993-02-24,mujer,58,0,asiatico,1,1998-03-30
4226,"Borja, Rebeca",2016-12-06,varon,26,0,griego,0,
4227,"Melero, Gerardo",1994-02-19,mujer,38,0,latino,0,
4228,"Amor, Flor",2016-09-20,varon,53,1,indio,1,2018-10-04
4229,"Moreno, Andrea",2019-10-28,varon,27,0,griego,0,
4230,"Bermejo, Cristian",1995-10-09,otros,53,0,indio,1,1998-05-26
4231,"Aragonés, Coral",1996-09-18,mujer,66,0,indio,1,1998-03-10
4232,"Garay, Belén",2019-06-08,varon,30,0,latino,1,2022-01-22
4233,"Albero, Rómulo",1987-07-23,varon,25,0,asiatico,0,
4234,"Puig, Sarita",2013-12-30,mujer,36,0,latino,1,2017-06-14
4235,"Baena, Angélica",2007-05-13,mujer,43,0,griego,0,
4236,"Font, Estefanía",2011-07-26,varon,21,0,asiatico,1,2015-06-18
4237,"Clemente, Florentina",1997-08-25,varon,26,0,latino,0,
4238,"Busquets, Cecilia",1996-03-24,mujer,49,0,blanco,1,2000-06-19
4239,"Pera, Marina",2022-10-09,varon,40,0,blanco,0,
4240,"Salcedo, Gustavo",2006-02-19,varon,41,0,latino,0,
4241,"González, Mariana",2017-03-03,varon,41,0,latino,1,2018-10-31
4242,"Heras, Melania",2014-06-09,mujer,46,0,afrodescendiente,1,2019-07-16
4243,"Valle, Nicolasa",1995-11-22,mujer,20,0,afrodescendiente,1,1997-08-23
4244,"Ramírez, Visitación",1994-03-24,varon,29,0,indio,1,1998-05-08
4245,"Serrano, Vilma",1998-05-23,mujer,55,0,indio,1,2000-07-23
4246,"Barragán, Paco",1997-11-14,varon,68,0,blanco,1,2000-08-18
4247,"Toledo, Plinio",2015-06-13,varon,25,0,asiatico,1,2017-01-30
4248,"Pablo, Yago",1983-06-01,varon,35,0,latino,1,1987-12-06
4249,"Pi, Teodoro",1991-06-26,mujer,51,0,blanco,0,
4250,"Pla, Patricio",2020-05-27,otros,49,0,afrodescendiente,1,2022-04-12
4251,"Ponce, Ariel",2009-11-24,varon,62,0,blanco,1,2011-02-05
4252,"Franco, María Cristina",2015-08-27,mujer,63,0,griego,1,2019-04-26
4253,"Jaume, Joaquín",2017-03-01,mujer,62,0,indio,1,2018-09-08
4254,"Alvarado, Teresa",2018-08-16,mujer,37,0,indio,0,
4255,"Almansa, Ruperta",1987-08-09,otros,27,0,afrodescendiente,1,1989-09-11
4256,"Sevilla, Pascual",1985-10-04,varon,52,0,blanco,0,
4257,"Espinosa, Ana",1991-02-23,otros,24,0,afrodescendiente,1,1993-08-30
4258,"Iglesia, Emilio",2006-01-26,mujer,61,0,asiatico,1,2006-08-26
4259,"Yáñez, Rebeca",1984-06-28,varon,22,0,blanco,1,1988-07-22
4260,"Asenjo, Juan Antonio",2007-04-05,mujer,24,0,latino,1,2008-03-04
4261,"Cisneros, Roldán",2013-12-22,mujer,33,0,blanco,0,
4262,"Menendez, Pancho",2000-09-05,mujer,41,0,afrodescendiente,0,
4263,"Parra, Cristian",1998-08-18,mujer,44,0,indio,1,2001-08-07
4264,"Batlle, Jessica",1988-05-07,mujer,26,0,asiatico,1,1993-06-20
4265,"Moraleda, Leocadio",1997-08-14,mujer,34,0,blanco,0,
4266,"Villena, Obdulia",2001-06-05,mujer,28,0,afrodescendiente,0,
4267,"Vallejo, Che",1987-02-09,varon,21,0,asiatico,0,
4268,"Iriarte, Cristian",1983-10-07,varon,47,0,afrodescendiente,1,1987-06-21
4269,"Camino, Macarena",1995-12-03,varon,64,0,latino,0,
4270,"Rosado, Íñigo",2010-08-02,mujer,38,0,indio,1,2015-07-08
4271,"Barceló, Rosa María",2002-07-02,mujer,53,0,griego,1,2007-12-11
4272,"Bayón, Donato",2013-09-27,mujer,55,0,asiatico,0,
4273,"Barbero, Yésica",2009-07-05,otros,39,0,latino,1,2014-09-06
4274,"Morcillo, Vito",1982-09-14,mujer,48,0,latino,0,
4275,"Comas, Marisela",2008-06-10,mujer,68,0,afrodescendiente,1,2012-12-15
4276,"Bustamante, Adela",2010-01-13,mujer,50,0,griego,0,
4277,"Méndez, Silvestre",1999-05-13,mujer,18,0,indio,0,
4278,"Fiol, Rosalía",2020-03-07,mujer,61,0,asiatico,0,
4279,"Larrea, Jenaro",2019-12-30,varon,19,0,indio,1,2021-10-01
4280,"Aparicio, Rosendo",1999-06-28,mujer,49,0,latino,1,2003-11-23
4281,"Pagès, Josefa",2019-01-16,mujer,45,0,latino,1,2020-11-27
4282,"Ramirez, Baldomero",2021-04-25,varon,54,0,latino,1,2021-11-28
4283,"Guardia, Andrés",2015-02-09,mujer,65,0,afrodescendiente,1,2019-02-27
4284,"Jiménez, Fortunato",2015-10-06,mujer,29,0,latino,1,2021-02-28
4285,"Chacón, Luisina",2022-12-31,varon,66,0,blanco,1,2027-10-17
4286,"Cervantes, Nieves",2003-01-09,mujer,29,0,latino,1,2008-01-24
4287,"Mesa, Marcos",1981-01-14,otros,66,0,latino,1,1984-08-25
4288,"Campo, Domingo",2023-12-05,mujer,61,1,latino,1,2027-06-03
4289,"Bello, Tiburcio",1981-08-06,varon,59,0,indio,1,1983-06-09
4290,"Amaya, Eduardo",2007-12-17,varon,57,0,latino,1,2010-04-21
4291,"Pinilla, Jennifer",1992-01-05,otros,47,0,indio,1,1994-07-15
4292,"Arribas, Brígida",1993-11-17,mujer,61,0,asiatico,1,1997-02-07
4293,"Tur, Pastora",1991-02-25,varon,52,0,indio,1,1992-04-19
4294,"Alcolea, Dimas",2015-01-27,otros,68,0,asiatico,1,2019-03-01
4295,"Mascaró, Ibán",1983-10-02,varon,68,0,griego,0,
4296,"Goicoechea, Matilde",1996-05-02,mujer,31,0,blanco,0,
4297,"Yuste, Sancho",2017-05-06,mujer,22,0,asiatico,1,2022-07-25
4298,"Valenzuela, Pilar",2003-04-04,varon,61,0,asiatico,1,2008-07-17
4299,"Hernando, Claudio",2014-12-03,mujer,45,0,griego,1,2019-03-06
4300,"Crespi, Alexandra",2022-03-28,mujer,20,0,indio,1,2024-05-31
4301,"Francisco, Chucho",2011-12-17,mujer,60,0,latino,1,2016-04-13
4302,"Sala, Jacinto",1985-08-03,varon,23,0,blanco,0,
4303,"Gordillo, Juan Bautista",2012-07-05,varon,50,0,indio,1,2014-09-04
4304,"Bolaños, Juan Pablo",2000-11-30,mujer,39,0,asiatico,1,2003-03-29
4305,"Caro, Ignacia",2016-07-15,varon,55,0,afrodescendiente,1,2020-04-16
4306,"Ribes, Cintia",2005-01-30,otros,45,0,indio,1,2007-02-22
4307,"Hervás, Paca",2007-10-17,mujer,42,0,asiatico,0,
4308,"Amo, Anastasia",2015-11-15,mujer,34,0,latino,0,
4309,"Bayón, Isidro",2017-06-26,mujer,46,0,indio,0,
4310,"Bejarano, Pepito",1985-04-17,otros,37,0,afrodescendiente,0,
4311,"Gaya, Roque",1994-08-11,mujer,42,0,blanco,0,
4312,"Agullo, Pilar",2014-06-09,varon,44,0,afrodescendiente,0,
4313,"Godoy, Miguel Ángel",2017-05-06,mujer,54,0,latino,1,2020-05-09
4314,"Benito, Yésica",2012-10-09,mujer,60,0,griego,0,
4315,"Lastra, Nico",1996-06-18,mujer,18,0,afrodescendiente,1,1998-11-05
4316,"Mata, Cayetana",2009-11-17,mujer,20,0,latino,0,
4317,"Manjón, Eva",1985-03-19,mujer,54,0,griego,0,
4318,"Perales, Elisa",2022-03-07,varon,57,0,blanco,0,
4319,"Rincón, Pascuala",2010-01-18,mujer,24,0,asiatico,1,2011-02-15
4320,"Ramirez, Paco",2020-10-24,mujer,67,0,griego,1,2025-08-03
4321,"Mena, Quirino",2022-05-15,varon,59,0,blanco,0,
4322,"Rivera, Octavio",2011-03-15,mujer,38,0,indio,1,2014-11-09
4323,"Leiva, Nadia",1998-10-07,varon,29,0,indio,1,1999-12-13
4324,"Ruiz, Guadalupe",1990-04-21,mujer,47,0,indio,0,
4325,"Ruano, Lupe",2009-08-23,varon,23,0,latino,0,
4326,"Durán, Olivia",1983-12-12,varon,49,0,griego,1,1985-08-12
4327,"Manjón, Darío",2008-05-24,varon,45,0,griego,1,2012-05-11
4328,"Álamo, Estefanía",2022-01-08,varon,61,0,blanco,1,2023-06-12
4329,"Fernandez, Saturnina",1992-08-05,varon,54,0,asiatico,1,1993-09-27
4330,"Villegas, Elisabet",2018-11-19,mujer,43,0,griego,0,
4331,"Baquero, Wilfredo",2022-05-29,varon,43,0,afrodescendiente,0,
4332,"Puente, Abel",1994-01-08,mujer,43,0,griego,1,1995-01-11
4333,"Gisbert, Ángeles",1987-04-11,mujer,30,0,afrodescendiente,1,1989-09-15
4334,"Cortés, Sandra",1990-12-29,mujer,50,0,griego,0,
4335,"Garriga, Arsenio",2025-01-20,varon,23,0,afrodescendiente,1,2027-08-03
4336,"Carranza, José",1985-09-26,mujer,41,0,afrodescendiente,0,
4337,"Cisneros, Benigno",1995-12-01,varon,22,0,blanco,0,
4338,"Campoy, Chuy",2015-12-04,varon,29,0,griego,1,2019-03-23
4339,"Solano, Faustino",1981-05-24,mujer,29,0,indio,1,1982-06-12
4340,"Chamorro, Mateo",1996-08-20,mujer,25,0,griego,1,2001-11-02
4341,"Barón, Gabriel",1989-01-25,otros,21,0,latino,0,
4342,"Pina, Hilario",1984-02-24,mujer,19,0,blanco,1,1985-06-29
4343,"Gimenez, Maura",2009-12-23,mujer,32,0,asiatico,0,
4344,"Navas, Silvia",2013-06-06,mujer,28,0,asiatico,1,2015-09-20
4345,"Solsona, Atilio",1983-01-13,varon,43,0,indio,0,
4346,"Madrid, Javier",2008-09-07,varon,67,0,latino,0,
4347,"Canals, Amparo",2020-10-07,varon,62,0,blanco,1,2022-03-06
4348,"Castañeda, Isaura",1988-11-12,varon,61,0,asiatico,1,1991-01-02
4349,"Pagès, Juanito",2008-02-19,mujer,21,0,latino,0,
4350,"Bernat, Concepción",2006-10-29,varon,54,0,blanco,1,2011-01-08
4351,"García, Epifanio",2022-09-12,varon,50,0,griego,0,
4352,"Diego, Nacho",2000-10-26,varon,26,0,asiatico,1,2004-02-21
4353,"Herrero, Viviana",2024-08-07,mujer,20,0,afrodescendiente,0,
4354,"Rius, Ariel",1997-07-09,varon,26,0,latino,1,2000-06-18
4355,"Clavero, Verónica",1981-12-26,varon,56,0,griego,1,1984-03-23
4356,"Echeverría, Felix",2009-10-26,varon,43,0,latino,1,2010-09-14
4357,"Feijoo, Aitana",2009-04-09,otros,41,0,latino,1,2011-06-02
4358,"Gisbert, Ileana",2008-09-01,mujer,32,0,latino,1,2009-12-01
4359,"Quero, Tatiana",1998-11-03,mujer,40,0,latino,0,
4360,"Torrents, Azeneth",2022-10-20,mujer,59,0,afrodescendiente,1,2026-10-12
4361,"Frías, Josep",1990-11-29,varon,35,0,afrodescendiente,1,1994-04-09
4362,"Sabater, Jenny",2015-09-24,mujer,46,0,afrodescendiente,0,
4363,"Melero, Reynaldo",2003-05-03,mujer,32,0,afrodescendiente,0,
4364,"Manzanares, Graciela",1987-09-23,varon,27,0,griego,1,1992-05-31
4365,"Arteaga, Amor",2012-11-02,otros,30,0,latino,1,2015-08-23
4366,"Moya, Manolo",2005-06-11,otros,39,0,blanco,1,2008-06-10
4367,"Calderon, Berta",1981-06-05,varon,37,0,indio,0,
4368,"Dávila, Pelayo",1981-07-26,varon,24,0,afrodescendiente,1,1985-05-15
4369,"Bayona, Antonia",2001-05-05,varon,68,0,latino,0,
4370,"Pujol, Daniel",2010-08-04,mujer,42,0,afrodescendiente,1,2013-11-03
4371,"Vives, Silvio",2004-11-15,otros,58,0,blanco,0,
4372,"Tejero, Candelario",2009-02-09,mujer,64,0,indio,1,2012-01-28
4373,"Campillo, Adora",1999-10-19,varon,26,0,afrodescendiente,1,2001-07-18
4374,"Lobo, Elodia",1984-06-13,otros,21,0,indio,0,
4375,"Hierro, Jose Carlos",2012-10-26,otros,53,0,indio,1,2014-10-07
4376,"Prado, Teresita",1992-08-13,varon,51,0,asiatico,0,
4377,"Torrijos, Emilia",2006-10-06,varon,66,0,asiatico,1,2007-06-18
4378,"Cabezas, Manu",1981-11-09,mujer,40,0,indio,1,1983-09-14
4379,"Pinto, Juan Bautista",1983-03-22,varon,18,0,blanco,0,
4380,"Rocamora, Isa",2001-06-07,mujer,40,0,blanco,0,
4381,"Guerra, Luna",2002-08-14,varon,59,0,latino,0,
4382,"Goñi, Nazaret",2006-12-02,otros,33,0,latino,1,2007-10-07
4383,"Arévalo, Hernando",1994-03-01,mujer,36,0,afrodescendiente,0,
4384,"Salgado, Mario",2022-04-29,mujer,28,0,indio,1,2027-03-04
4385,"Segura, Santiago",2017-03-12,mujer,69,0,indio,1,2021-05-12
4386,"Mate, Samuel",2014-09-21,varon,57,0,griego,0,
4387,"Heredia, Pascuala",1995-11-28,mujer,45,0,afrodescendiente,1,1997-07-21
4388,"Gisbert, María Ángeles",1999-08-30,varon,36,0,asiatico,1,2000-04-28
4389,"Millán, Jennifer",1981-06-11,mujer,33,0,blanco,0,
4390,"Andrés, Griselda",1993-09-20,varon,52,0,asiatico,0,
4391,"Bosch, África",1984-10-07,varon,68,0,indio,0,
4392,"Solano, Matías",2010-05-28,varon,44,0,afrodescendiente,1,2015-10-27
4393,"Cabanillas, Ana",1989-08-13,mujer,37,0,griego,1,1992-03-15
4394,"Gelabert, Alonso",2016-01-05,mujer,26,0,indio,1,2019-11-19
4395,"Revilla, Humberto",1997-01-24,varon,40,0,blanco,0,
4396,"Soto, Horacio",2008-04-18,mujer,67,0,asiatico,0,
4397,"Toledo, Fabio",2020-08-07,mujer,63,0,indio,0,
4398,"Palau, Margarita",2015-08-09,mujer,54,0,asiatico,1,2017-01-08
4399,"Reyes, Joaquín",2019-07-22,mujer,28,0,afrodescendiente,1,2023-01-25
4400,"Lerma, Amancio",2011-10-27,varon,43,0,asiatico,1,2016-07-30
4401,"Pizarro, Rafaela",1992-10-13,mujer,29,0,blanco,1,1995-12-19
4402,"Diego, Nydia",2009-01-13,varon,47,0,latino,0,
4403,"Carretero, Cecilia",1998-05-21,mujer,41,0,indio,1,2000-09-25
4404,"Madrid, Elba",1997-01-03,mujer,53,0,asiatico,1,1998-12-28
4405,"Sobrino, Marcia",2008-03-31,varon,66,0,indio,1,2009-01-06
4406,"Manso, Dani",1980-12-25,varon,20,0,indio,1,1982-09-28
4407,"Ferreras, Eva",2009-01-26,varon,23,0,blanco,1,2011-11-17
4408,"Mateos, Mauricio",1985-04-13,otros,36,0,latino,1,1987-09-24
4409,"Blazquez, Ámbar",2013-02-05,mujer,67,0,indio,1,2013-11-09
4410,"Macias, Sara",2008-07-15,mujer,18,0,asiatico,1,2013-10-15
4411,"Montenegro, Odalys",1986-04-29,mujer,44,0,blanco,1,1987-10-22
4412,"Salamanca, Vito",2003-04-05,mujer,25,0,griego,0,
4413,"Méndez, Bonifacio",1999-08-03,otros,46,0,asiatico,0,
4414,"Castilla, Georgina",2000-04-06,varon,66,0,griego,1,2002-06-25
4415,"Palomar, Melania",2009-10-10,varon,66,0,asiatico,1,2010-07-01
4416,"Llabrés, Piedad",1999-01-14,mujer,55,0,griego,0,
4417,"Ruiz, Rubén",1993-06-17,mujer,22,0,indio,1,1998-11-02
4418,"Soria, Celso",1991-10-06,varon,46,0,indio,0,
4419,"Estrada, Lupita",1996-09-30,mujer,64,0,asiatico,0,
4420,"Aparicio, Ruth",1988-11-09,varon,47,0,griego,1,1991-03-19
4421,"Crespi, Aurelio",2002-07-20,otros,39,0,afrodescendiente,1,2004-11-05
4422,"Vizcaíno, Gerónimo",2019-06-09,mujer,39,0,indio,1,2022-03-15
4423,"Villaverde, Ale",2013-11-25,mujer,53,0,latino,1,2016-04-19
4424,"Cañizares, Porfirio",2004-01-25,varon,45,0,asiatico,0,
4425,"Perelló, Aurelio",1993-10-30,mujer,30,0,asiatico,1,1998-06-25
4426,"Nuñez, Vidal",2021-03-14,mujer,46,0,blanco,1,2024-06-20
4427,"Tamarit, Carolina",1999-03-19,mujer,33,0,latino,0,
4428,"Cortina, Ambrosio",2008-08-26,varon,36,0,latino,0,
4429,"Vilar, Samuel",2010-05-13,varon,68,0,asiatico,1,2011-09-02
4430,"Bernad, María Teresa",2007-05-30,mujer,63,1,indio,1,2011-07-14
4431,"Riba, Concha",2007-01-21,varon,30,0,afrodescendiente,0,
4432,"Galan, Borja",1983-07-20,mujer,49,0,afrodescendiente,1,1985-07-01
4433,"Ponce, Martirio",1982-12-11,varon,62,0,latino,0,
4434,"Guerra, Gregorio",1989-09-04,varon,52,0,latino,1,1993-10-04
4435,"Arana, Haydée",2021-04-18,mujer,59,0,latino,1,2025-08-31
4436,"Ramirez, Encarnación",1982-11-01,mujer,42,0,indio,1,1988-04-10
4437,"Villegas, Hernando",2011-08-07,varon,26,0,indio,1,2016-11-11
4438,"Vendrell, Paula",2011-04-01,varon,23,0,latino,0,
4439,"Morán, Josefina",2010-07-12,mujer,62,0,griego,0,
4440,"Blanco, Isidora",1987-11-27,mujer,60,0,griego,0,
4441,"Vazquez, Hugo",2006-01-13,varon,37,0,afrodescendiente,0,
4442,"Valbuena, Violeta",2007-03-15,varon,41,0,griego,0,
4443,"Llorente, Martín",2004-11-21,mujer,45,0,griego,1,2007-01-22
4444,"Hoyos, Florentino",2001-01-13,mujer,57,0,griego,1,2005-06-21
4445,"Calleja, Mamen",1983-10-20,mujer,55,0,blanco,1,1985-06-08
4446,"Rebollo, Florencio",2001-11-22,varon,66,0,afrodescendiente,1,2006-09-21
4447,"Orozco, Jose Miguel",1990-08-06,mujer,33,0,afrodescendiente,0,
4448,"Bello, Nayara",1999-11-27,otros,41,0,afrodescendiente,0,
4449,"Piña, José María",1993-04-15,mujer,33,0,griego,0,
4450,"Urrutia, Paloma",1988-08-02,mujer,21,0,indio,1,1991-03-02
4451,"Ledesma, Eliana",2011-01-19,mujer,50,0,blanco,1,2012-08-17
4452,"Moles, Adela",2003-12-31,mujer,67,0,blanco,1,2005-06-01
4453,"Campillo, Toño",2016-01-27,mujer,19,0,afrodescendiente,0,
4454,"Nuñez, Elpidio",2006-07-07,mujer,57,0,latino,0,
4455,"Aramburu, Pastora",1993-09-28,otros,48,0,latino,0,
4456,"Blázquez, Teo",2000-02-27,varon,18,0,afrodescendiente,0,
4457,"Sosa, Rebeca",2014-04-15,mujer,53,0,asiatico,1,2016-10-21
4458,"Barba, Paulina",1996-11-27,varon,65,0,indio,1,2001-04-06
4459,"Pascual, Álvaro",1997-09-02,mujer,51,0,latino,0,
4460,"Mata, Toño",1997-04-02,mujer,48,0,afrodescendiente,1,1997-12-18
4461,"Peralta, Pili",2024-07-14,mujer,33,0,latino,1,2028-06-04
4462,"Robles, Anselma",2001-10-20,mujer,33,0,asiatico,1,2006-12-10
4463,"Goñi, José",1996-08-21,varon,50,0,latino,0,
4464,"Quevedo, Cecilio",2004-12-02,mujer,67,0,griego,0,
4465,"Conesa, Victor",2005-11-19,varon,57,0,blanco,0,
4466,"Abascal, Wilfredo",2017-02-04,mujer,50,0,afrodescendiente,1,2021-09-04
4467,"Rosado, Pánfilo",2004-04-09,mujer,38,0,blanco,1,2007-02-20
4468,"Ferrán, Lino",1997-09-20,otros,18,0,afrodescendiente,1,2001-02-03
4469,"Fajardo, África",2005-10-30,otros,56,0,latino,1,2008-07-10
4470,"Colomer, Buenaventura",1999-11-23,varon,40,0,griego,1,2000-08-17
4471,"Vazquez, Liliana",2003-03-16,varon,59,0,latino,1,2005-01-27
4472,"Ripoll, Clarisa",2004-03-21,mujer,66,0,griego,1,2006-08-31
4473,"Robles, Baltasar",2017-04-18,mujer,31,0,griego,1,2020-07-07
4474,"Múgica, Elisabet",2001-07-09,otros,60,0,asiatico,0,
4475,"Guillen, Consuela",2023-06-16,varon,47,0,blanco,1,2028-04-19
4476,"Ortuño, Martin",2021-02-13,mujer,38,0,latino,0,
4477,"Abellán, María",1999-07-09,mujer,46,0,griego,1,2002-04-02
4478,"Cuevas, Ignacia",1993-08-06,mujer,24,0,afrodescendiente,0,
4479,"Rosselló, Reyna",2019-04-17,mujer,54,0,indio,1,2023-11-02
4480,"Pulido, María Carmen",1991-07-31,otros,47,0,griego,1,1995-09-29
4481,"Giralt, Óscar",1993-05-22,varon,68,0,asiatico,1,1996-12-11
4482,"Tolosa, Blas",1998-05-28,otros,60,0,griego,0,
4483,"Lluch, Gastón",2011-10-09,mujer,65,0,afrodescendiente,0,
4484,"Noriega, Teodosio",1992-02-06,otros,45,0,blanco,0,
4485,"Sevilla, Eliana",2014-11-26,mujer,36,0,indio,0,
4486,"Acuña, Lino",1982-07-28,mujer,62,0,indio,0,
4487,"Rozas, Juan Pablo",2017-04-24,mujer,26,0,indio,1,2020-10-25
4488,"Quintanilla, Arcelia",2022-02-23,mujer,44,0,griego,1,2026-12-04
4489,"Avilés, Samanta",2019-04-14,otros,18,0,asiatico,1,2024-03-07
4490,"Sala, Cristóbal",1993-12-25,varon,37,0,latino,1,1994-12-15
4491,"Cuéllar, Lucas",1982-10-06,varon,55,0,asiatico,1,1985-10-04
