id_empleado,nombre_completo,fecha_inicio,fecha_renuncia,genero,edad,id_puesto_laboral,discapacidad,etnia
4576,"Papadopoulos, Nikos",2011-04-04,2014-12-17,mujer,67,15,1,griego
4577,"Patel, Arjun",1981-07-10,,mujer,46,3,0,indio
4578,"Castrillo, Ramiro",1982-01-26,,mujer,28,2,0,latino
4579,"Washington, Aisha",1996-08-29,,varon,44,19,0,afrodescendiente
4580,"Papadopoulos, Sofia",1981-07-20,2004-01-08,mujer,64,12,0,griego
4581,"Manrique, Juan José",1987-11-23,2023-01-09,mujer,67,13,0,latino
4582,"Brown, John",1986-08-27,2023-05-14,varon,22,14,0,blanco
4583,"Papadopoulos, Sofia",2002-06-22,,mujer,56,4,0,griego
4584,"Sharma, Arjun",2017-06-06,,otros,20,6,0,indio
4585,"Smith, Michael",2019-05-01,,otros,46,8,0,blanco
4586,"Jackson, Aisha",2004-06-05,,mujer,58,17,0,afrodescendiente
4587,"Smith, Michael",2020-02-03,,mujer,22,11,0,blanco
4588,"Rosselló, Amor",2011-12-05,,mujer,42,8,0,latino
4589,"Brown, Emily",2014-06-19,2021-10-31,otros,27,20,1,blanco
4590,"Patel, Rudra",2017-12-11,,varon,45,6,0,indio
4591,"Márquez, Fanny",1991-11-30,2023-08-20,mujer,36,1,0,latino
4592,"Tanaka, Hiro",2008-02-19,2024-11-16,mujer,36,9,0,asiatico
4593,"Sharma, Arjun",2003-05-19,2004-09-02,mujer,19,2,0,indio
4594,"Smith, Michael",1987-03-02,,mujer,61,4,0,blanco
4595,"Li, Mei",1990-08-23,,varon,58,14,0,asiatico
4596,"Brown, Michael",2012-07-30,,otros,68,18,0,blanco
4597,"Brown, Emily",1990-07-05,,varon,63,4,0,blanco
4598,"Tanaka, Hiro",1993-06-17,,otros,30,12,0,asiatico
4599,"Sharma, Rudra",1997-01-27,2005-03-19,mujer,57,19,0,indio
4600,"Brown, Michael",2002-03-13,2018-06-08,varon,68,4,0,blanco
4601,"Tanaka, Hiro",1995-12-08,,mujer,45,14,0,asiatico
4602,"Patel, Rudra",1996-09-24,2023-06-03,mujer,22,14,0,indio
4603,"Jackson, Aisha",2022-02-25,,varon,37,13,0,afrodescendiente
4604,"Smith, Emily",1998-11-05,,otros,25,8,0,blanco
4605,"Washington, Aisha",2019-11-24,2020-02-25,mujer,45,9,0,afrodescendiente
4606,"Tanaka, Hiro",1982-01-20,2008-07-20,mujer,46,18,0,asiatico
4607,"Sharma, Rudra",2018-01-23,,mujer,18,15,0,indio
4608,"Li, Mei",1988-02-12,,varon,28,13,0,asiatico
4609,"Patel, Rudra",2019-12-08,,varon,51,9,0,indio
4610,"Smith, John",2010-11-24,,otros,41,9,0,blanco
4611,"Tanaka, Mei",2019-08-11,,mujer,65,11,0,asiatico
4612,"Washington, Jamal",1993-11-24,2009-01-24,varon,47,8,0,afrodescendiente
4613,"Li, Hiro",1992-02-19,,varon,67,16,0,asiatico
4614,"Li, Mei",2001-02-01,,varon,29,9,0,asiatico
4615,"Gárate, Jorge",1988-12-16,,mujer,59,10,0,latino
4616,"Daza, Goyo",1984-04-25,,varon,29,19,0,latino
4617,"Papadopoulos, Sofia",1983-04-16,,varon,44,11,0,griego
4618,"Papadopoulos, Nikos",2008-08-13,2015-07-03,varon,36,12,0,griego
4619,"Gordillo, Esperanza",2004-02-07,,varon,24,2,0,latino
4620,"Sharma, Arjun",1982-04-14,1985-01-01,varon,58,2,0,indio
4621,"Tanaka, Hiro",2007-06-20,,otros,68,9,0,asiatico
4622,"Papadopoulos, Nikos",1993-02-16,,varon,33,9,0,griego
4623,"Li, Hiro",2014-07-16,,otros,61,15,0,asiatico
4624,"Sharma, Rudra",2018-09-27,,otros,36,6,0,indio
4625,"Sharma, Arjun",2024-12-31,,varon,35,12,0,indio
4626,"Smith, Michael",2012-06-11,2017-10-28,mujer,66,9,0,blanco
4627,"Jackson, Jamal",1982-11-22,2023-06-29,varon,32,4,0,afrodescendiente
4628,"Li, Hiro",2011-03-30,,varon,18,20,0,asiatico
4629,"Brown, John",1993-02-28,2019-09-02,varon,36,5,0,blanco
4630,"Brown, John",2007-04-24,,mujer,18,5,0,blanco
4631,"Papadopoulos, Nikos",1991-01-31,1998-05-04,varon,69,10,0,griego
4632,"Washington, Jamal",2019-12-13,2024-02-24,otros,69,6,0,afrodescendiente
4633,"Olivares, Maxi",2024-11-22,,mujer,18,13,0,latino
4634,"Sharma, Arjun",2014-07-11,,varon,29,16,0,indio
4635,"Smith, John",1991-10-16,,mujer,41,1,0,blanco
4636,"Brown, John",2003-10-08,,mujer,44,13,0,blanco
4637,"Li, Hiro",1989-06-26,,varon,22,3,0,asiatico
4638,"Jackson, Aisha",1997-05-14,,mujer,45,6,0,afrodescendiente
4639,"Patel, Arjun",2015-07-28,,varon,39,15,0,indio
4640,"Patel, Arjun",1998-04-04,,varon,29,19,0,indio
4641,"Papadopoulos, Sofia",2016-03-30,,otros,47,2,0,griego
4642,"Patel, Arjun",2022-10-28,2023-02-25,mujer,49,13,0,indio
4643,"Tanaka, Hiro",2007-07-10,,otros,31,4,0,asiatico
4644,"Washington, Jamal",1982-11-15,2021-11-12,mujer,55,11,0,afrodescendiente
4645,"Brown, Emily",2017-12-10,,otros,39,14,0,blanco
4646,"Papadopoulos, Sofia",1984-10-02,,varon,57,7,0,griego
4647,"Patel, Arjun",2007-02-03,,varon,64,2,0,indio
4648,"Papadopoulos, Sofia",1981-10-02,1994-12-02,varon,61,19,0,griego
4649,"Smith, John",2008-04-25,2020-02-04,otros,37,5,1,blanco
4650,"Papadopoulos, Sofia",1995-05-05,,varon,46,3,0,griego
4651,"Montserrat, Gertrudis",1984-08-06,2019-05-01,mujer,49,4,0,latino
4652,"Jackson, Aisha",2006-03-15,,otros,62,14,0,afrodescendiente
4653,"Patel, Rudra",1995-06-15,,varon,46,19,0,indio
4654,"Smith, Emily",1985-08-01,,otros,58,19,0,blanco
4655,"Noguera, Arturo",2019-09-26,,otros,33,7,1,latino
4656,"Brown, Emily",1984-08-23,,varon,60,15,0,blanco
4657,"Brown, Emily",1986-05-20,,mujer,27,5,0,blanco
4658,"Washington, Jamal",1989-11-10,,otros,54,12,0,afrodescendiente
4659,"Brown, John",1992-07-30,,varon,26,14,0,blanco
4660,"Patel, Rudra",2008-05-17,,mujer,56,13,0,indio
4661,"Li, Mei",2008-12-08,2023-03-05,varon,60,4,0,asiatico
4662,"Papadopoulos, Sofia",1985-09-07,,varon,34,17,0,griego
4663,"Smith, Michael",2012-05-28,,mujer,22,7,0,blanco
4664,"Menendez, Lupe",1987-11-12,,otros,66,12,0,latino
4665,"Brown, John",1987-11-12,,mujer,19,11,0,blanco
4666,"Papadopoulos, Sofia",2009-07-15,,mujer,29,8,0,griego
4667,"Jackson, Jamal",2006-09-12,2017-08-08,varon,66,19,0,afrodescendiente
4668,"Tanaka, Mei",2002-01-07,,mujer,26,11,0,asiatico
4669,"Li, Mei",2014-01-06,,otros,24,7,0,asiatico
4670,"Patel, Rudra",1995-09-30,,mujer,40,5,0,indio
4671,"Papadopoulos, Sofia",2014-07-24,,otros,37,12,0,griego
4672,"Patel, Arjun",2013-08-12,2016-09-17,otros,26,13,0,indio
4673,"Vera, Fabio",1984-03-23,,otros,64,2,0,latino
4674,"Jackson, Jamal",2015-09-10,,mujer,63,19,0,afrodescendiente
4675,"Papadopoulos, Nikos",1988-02-07,,mujer,45,4,0,griego
4676,"Brown, Emily",1997-09-20,,mujer,62,2,0,blanco
4677,"Li, Hiro",2019-05-15,,varon,32,9,0,asiatico
4678,"Tanaka, Hiro",2013-08-31,,varon,51,6,0,asiatico
4679,"Sharma, Rudra",2021-02-18,2024-12-07,varon,67,12,0,indio
4680,"Brown, Emily",1999-09-19,,otros,20,9,0,blanco
4681,"Patel, Rudra",1999-06-09,,varon,51,19,0,indio
4682,"Smith, Michael",2002-04-11,,otros,64,6,0,blanco
4683,"Marí, Perla",1999-04-05,,varon,47,19,0,latino
4684,"Papadopoulos, Nikos",2017-01-30,,varon,21,5,0,griego
4685,"Papadopoulos, Sofia",1996-09-05,,varon,39,4,0,griego
4686,"Papadopoulos, Nikos",2019-05-03,,otros,60,2,0,griego
4687,"Tanaka, Hiro",1998-08-26,,varon,33,13,0,asiatico
4688,"Papadopoulos, Nikos",1995-12-02,,otros,53,20,0,griego
4689,"Papadopoulos, Sofia",2024-07-26,,otros,38,9,0,griego
4690,"Papadopoulos, Nikos",2000-02-02,,mujer,45,6,0,griego
4691,"Jackson, Aisha",2012-08-24,2013-11-14,varon,18,8,0,afrodescendiente
4692,"Smith, Emily",2018-10-23,2022-04-26,mujer,36,10,0,blanco
4693,"Jackson, Jamal",1983-12-01,,mujer,69,12,0,afrodescendiente
4694,"Brown, John",2002-03-05,2021-02-14,mujer,68,4,0,blanco
4695,"Tanaka, Hiro",1997-01-03,2023-09-17,otros,31,14,0,asiatico
4696,"Papadopoulos, Nikos",1991-03-30,1993-10-30,varon,26,8,0,griego
4697,"Abril, Flavia",1997-11-07,,varon,47,7,0,latino
4698,"Tanaka, Hiro",1987-03-23,2009-05-23,otros,33,5,0,asiatico
4699,"Simó, Teófila",1985-07-11,,varon,34,16,0,latino
4700,"Smith, John",2015-02-26,2024-09-27,mujer,25,2,0,blanco
4701,"Patel, Rudra",2003-09-04,,varon,46,1,0,indio
4702,"Smith, Emily",2011-05-13,,mujer,55,6,0,blanco
4703,"Smith, Emily",2024-01-07,,varon,27,8,0,blanco
4704,"Washington, Aisha",2008-10-31,,varon,39,14,0,afrodescendiente
4705,"Jackson, Aisha",1988-11-29,,varon,46,17,0,afrodescendiente
4706,"Papadopoulos, Nikos",2005-09-16,2008-07-22,varon,41,15,0,griego
4707,"Smith, Michael",1986-02-27,,mujer,24,4,0,blanco
4708,"Papadopoulos, Nikos",1991-05-14,2008-02-29,varon,23,4,0,griego
4709,"Smith, John",2003-10-03,,varon,63,12,0,blanco
4710,"Tanaka, Mei",2003-06-29,2013-07-10,varon,62,12,0,asiatico
4711,"Papadopoulos, Sofia",2017-01-19,2018-01-27,mujer,46,18,0,griego
4712,"Escribano, Bernabé",2018-07-08,,mujer,24,18,0,latino
4713,"Beltran, Delia",2011-01-14,,otros,38,10,0,latino
4714,"Washington, Jamal",2020-08-19,,otros,66,5,0,afrodescendiente
4715,"Washington, Aisha",2005-03-29,,mujer,38,5,0,afrodescendiente
4716,"Naranjo, Manu",2001-04-29,,mujer,46,7,0,latino
4717,"Washington, Aisha",1987-10-14,1993-07-03,mujer,31,18,0,afrodescendiente
4718,"Li, Hiro",1990-05-17,,varon,54,4,0,asiatico
4719,"Li, Mei",1982-03-04,1999-12-07,mujer,69,1,0,asiatico
4720,"Papadopoulos, Nikos",2025-01-08,2025-01-25,mujer,45,17,1,griego
4721,"Brown, Emily",1984-03-06,,varon,64,20,0,blanco
4722,"Tenorio, Nydia",1996-08-30,,otros,66,5,0,latino
4723,"Li, Mei",2002-05-28,,mujer,43,3,0,asiatico
4724,"Catalán, Alcides",2024-07-08,,mujer,21,20,0,latino
4725,"Papadopoulos, Sofia",1998-05-21,,varon,36,18,0,griego
4726,"Jackson, Jamal",1982-10-02,,varon,26,8,0,afrodescendiente
4727,"Martínez, Salomón",2013-03-08,2024-10-03,varon,41,6,0,latino
4728,"Smith, John",1992-03-08,,mujer,47,8,0,blanco
4729,"Li, Hiro",2008-03-23,,otros,51,3,0,asiatico
4730,"Jackson, Jamal",1982-08-01,2008-06-01,varon,54,3,0,afrodescendiente
4731,"Li, Hiro",2020-10-17,2021-03-31,otros,62,2,0,asiatico
4732,"Li, Mei",2023-12-09,,mujer,68,12,0,asiatico
4733,"Li, Mei",1988-09-12,,mujer,33,19,0,asiatico
4734,"Tanaka, Mei",2023-10-05,2025-02-27,varon,54,18,0,asiatico
4735,"Papadopoulos, Nikos",2014-10-21,,varon,37,11,0,griego
4736,"Brown, Emily",1995-09-22,2005-07-09,varon,20,15,0,blanco
4737,"Li, Mei",2017-11-16,,otros,18,7,0,asiatico
4738,"Brown, John",1996-06-08,,mujer,61,15,0,blanco
4739,"Papadopoulos, Nikos",1999-03-16,2002-10-09,otros,19,5,0,griego
4740,"Smith, John",1982-05-24,2015-11-06,otros,36,1,0,blanco
4741,"Azcona, Aroa",1996-10-03,,varon,29,3,0,latino
4742,"Jackson, Aisha",2013-10-12,2023-11-02,otros,39,12,1,afrodescendiente
4743,"Washington, Jamal",2002-05-22,,otros,38,4,0,afrodescendiente
4744,"Papadopoulos, Sofia",1996-03-10,,mujer,38,15,0,griego
4745,"Brown, John",1988-05-31,2000-02-10,varon,33,17,0,blanco
4746,"Patel, Arjun",1995-08-02,,varon,25,15,0,indio
4747,"Washington, Jamal",2005-06-09,,varon,22,7,0,afrodescendiente
4748,"Li, Hiro",2016-02-16,2021-11-01,otros,55,18,0,asiatico
4749,"Papadopoulos, Sofia",2015-02-27,,mujer,26,15,0,griego
4750,"Luís, Marianela",2003-10-17,,varon,34,12,0,latino
4751,"Smith, John",1991-04-25,,mujer,56,13,0,blanco
4752,"Río, Heraclio",1993-01-04,2018-09-28,mujer,39,19,0,latino
4753,"Jackson, Jamal",2000-04-06,,mujer,25,3,0,afrodescendiente
4754,"Águila, Wilfredo",1999-07-27,,otros,35,8,0,latino
4755,"Smith, Emily",2024-04-04,2024-04-30,otros,20,4,0,blanco
4756,"Papadopoulos, Nikos",2020-12-09,2024-02-25,mujer,41,12,0,griego
4757,"Tanaka, Hiro",2003-03-05,,otros,58,20,0,asiatico
4758,"Papadopoulos, Sofia",2020-11-27,,mujer,65,1,0,griego
4759,"Papadopoulos, Sofia",1995-07-01,,otros,43,7,0,griego
4760,"Brown, John",2006-10-28,,mujer,56,10,0,blanco
4761,"Tanaka, Hiro",1988-10-13,,varon,56,19,0,asiatico
4762,"Solera, César",2009-07-30,,mujer,45,17,0,latino
4763,"Washington, Aisha",1994-01-23,,otros,54,6,0,afrodescendiente
4764,"Sharma, Rudra",2008-03-08,2009-06-25,otros,32,6,0,indio
4765,"Sharma, Rudra",2003-05-18,,mujer,36,19,0,indio
4766,"Brown, Michael",1998-11-02,,mujer,55,9,0,blanco
4767,"Vicens, Arsenio",2012-05-06,,mujer,23,5,0,latino
4768,"Washington, Jamal",1984-03-29,,otros,46,4,0,afrodescendiente
4769,"Brown, Emily",1996-07-23,,mujer,42,13,0,blanco
4770,"Miguel, Almudena",1988-04-11,,varon,69,5,0,latino
4771,"Sharma, Rudra",2009-03-29,2018-09-01,otros,32,8,0,indio
4772,"Li, Mei",2022-08-20,,otros,52,1,0,asiatico
4773,"Smith, Michael",2009-03-26,2019-12-19,varon,60,20,0,blanco
4774,"Patel, Rudra",2004-12-13,,varon,44,18,0,indio
4775,"Washington, Jamal",2008-01-24,,varon,60,2,0,afrodescendiente
4776,"Tanaka, Hiro",2018-02-09,2020-10-09,varon,65,20,0,asiatico
4777,"Jackson, Aisha",1987-05-16,,varon,32,10,0,afrodescendiente
4778,"Washington, Jamal",1989-09-27,,otros,54,6,0,afrodescendiente
4779,"Smith, Emily",2009-06-04,2018-02-27,otros,68,8,0,blanco
4780,"Smith, Michael",1999-10-12,,mujer,50,1,0,blanco
4781,"Sharma, Rudra",1995-05-10,,mujer,18,4,0,indio
4782,"Papadopoulos, Sofia",2011-12-20,,otros,47,15,0,griego
4783,"Smith, John",2021-12-04,,otros,39,10,0,blanco
4784,"Bonilla, Marisa",2007-11-24,,otros,66,10,0,latino
4785,"Cañellas, Federico",2020-08-23,,otros,50,19,0,latino
4786,"Papadopoulos, Sofia",2020-05-29,,varon,69,12,0,griego
4787,"Papadopoulos, Nikos",2018-12-14,2024-04-14,mujer,38,2,0,griego
4788,"Tanaka, Hiro",2008-10-06,,varon,55,16,0,asiatico
4789,"Li, Hiro",1984-06-29,,varon,55,3,0,asiatico
4790,"Jackson, Aisha",2000-02-12,2003-05-02,mujer,30,17,0,afrodescendiente
4791,"Sharma, Rudra",2014-07-17,,mujer,39,11,0,indio
4792,"Brown, Emily",1986-11-18,2017-04-08,mujer,49,10,0,blanco
4793,"Papadopoulos, Nikos",2002-04-08,2015-05-12,varon,49,18,0,griego
4794,"Brown, John",1993-07-18,,mujer,38,13,0,blanco
4795,"Smith, Michael",1992-05-17,,varon,51,18,0,blanco
4796,"Benítez, Luisa",2008-06-14,2018-05-30,otros,38,14,0,latino
4797,"Fabregat, Amaya",1989-05-29,,varon,40,13,0,latino
4798,"Papadopoulos, Nikos",2001-10-25,,otros,26,17,0,griego
4799,"Washington, Aisha",1993-07-04,2016-10-16,varon,60,12,0,afrodescendiente
4800,"Li, Hiro",2013-09-02,2022-03-16,varon,21,19,0,asiatico
4801,"Papadopoulos, Nikos",2025-02-09,,mujer,67,16,0,griego
4802,"Li, Hiro",1994-04-12,2006-08-02,mujer,56,6,0,asiatico
4803,"Brown, John",2008-08-25,,otros,41,6,0,blanco
4804,"Brown, John",1996-11-03,,varon,29,2,0,blanco
4805,"Papadopoulos, Sofia",1991-06-08,2015-11-17,mujer,45,20,0,griego
4806,"Smith, John",1988-03-31,,otros,37,18,0,blanco
4807,"Papadopoulos, Nikos",2000-03-01,,otros,22,14,0,griego
4808,"Brown, Michael",1986-06-20,2007-03-19,mujer,28,1,0,blanco
4809,"Li, Hiro",2008-11-06,,otros,67,3,0,asiatico
4810,"Papadopoulos, Sofia",1990-05-28,,mujer,59,5,0,griego
4811,"Brown, Michael",1983-12-18,,otros,39,19,0,blanco
4812,"Brown, Michael",2010-10-23,,varon,56,6,0,blanco
4813,"Brown, Michael",2014-05-02,2020-07-16,otros,38,7,0,blanco
4814,"Li, Hiro",2012-06-02,,mujer,55,2,0,asiatico
4815,"Tanaka, Mei",2016-09-14,2016-12-31,varon,60,13,0,asiatico
4816,"Papadopoulos, Nikos",2016-10-18,2018-03-29,otros,59,1,0,griego
4817,"Smith, John",2021-09-04,,otros,30,19,0,blanco
4818,"Sharma, Arjun",2024-07-20,,otros,38,6,0,indio
4819,"Washington, Aisha",1996-06-20,,otros,30,16,0,afrodescendiente
4820,"Washington, Jamal",1990-08-07,,varon,67,14,0,afrodescendiente
4821,"Smith, John",2010-08-15,,otros,39,8,0,blanco
4822,"Papadopoulos, Nikos",2008-04-27,,varon,49,13,0,griego
4823,"Papadopoulos, Sofia",2004-08-17,,varon,35,19,0,griego
4824,"Roma, Mayte",1986-07-22,2006-08-04,varon,46,11,0,latino
4825,"Patel, Rudra",1986-03-13,,mujer,29,12,0,indio
4826,"Romeu, Joan",1987-10-05,,otros,58,20,0,latino
4827,"Papadopoulos, Nikos",2017-12-07,,varon,42,6,0,griego
4828,"Tanaka, Hiro",2020-06-13,,mujer,38,8,0,asiatico
4829,"Washington, Aisha",2019-11-21,,otros,64,19,0,afrodescendiente
4830,"Smith, Emily",1991-04-29,,otros,28,5,0,blanco
4831,"Smith, John",2019-03-21,,mujer,42,7,0,blanco
4832,"Tanaka, Hiro",1997-12-05,,mujer,64,2,0,asiatico
4833,"Sharma, Rudra",1990-06-19,,varon,27,17,0,indio
4834,"Li, Hiro",1984-06-30,,otros,35,19,0,asiatico
4835,"Papadopoulos, Sofia",1998-11-06,,varon,60,2,0,griego
4836,"Patel, Arjun",1981-08-10,,varon,56,10,0,indio
4837,"Sharma, Arjun",2011-06-28,,varon,39,12,0,indio
4838,"Patel, Arjun",2004-11-19,,varon,40,9,0,indio
4839,"Papadopoulos, Nikos",1993-03-03,,otros,69,11,0,griego
4840,"Brown, Emily",2021-12-14,,mujer,34,17,0,blanco
4841,"Catalán, Cintia",2023-01-09,2023-09-22,otros,40,13,0,latino
4842,"Papadopoulos, Sofia",1991-02-03,,varon,34,6,0,griego
4843,"Arévalo, Roque",2009-07-08,2024-12-31,otros,40,19,0,latino
4844,"Priego, Ildefonso",2012-08-05,,varon,65,8,0,latino
4845,"Brown, Emily",1986-11-22,2014-05-21,otros,42,1,0,blanco
4846,"Jackson, Jamal",1993-05-15,,mujer,43,14,0,afrodescendiente
4847,"Pedro, Edmundo",2005-03-16,,mujer,69,15,0,latino
4848,"Tanaka, Mei",1986-12-04,,mujer,65,9,0,asiatico
4849,"Smith, John",2010-04-22,,mujer,51,7,0,blanco
4850,"Li, Mei",2009-05-15,,otros,21,13,0,asiatico
4851,"Tanaka, Mei",1987-03-17,,mujer,63,14,0,asiatico
4852,"Brown, John",2014-07-06,,varon,38,1,0,blanco
4853,"Brown, John",1983-05-16,1988-10-16,otros,56,1,0,blanco
4854,"Patel, Rudra",1982-08-19,,mujer,49,11,0,indio
4855,"Washington, Aisha",1995-06-22,,mujer,22,17,0,afrodescendiente
4856,"Murcia, Fidela",1992-08-24,1996-07-23,otros,26,3,0,latino
4857,"Li, Hiro",1981-06-02,,mujer,60,2,0,asiatico
4858,"Jackson, Jamal",2024-01-02,2024-06-12,otros,33,9,0,afrodescendiente
4859,"Papadopoulos, Sofia",1989-09-14,,varon,29,10,0,griego
4860,"Marqués, Dulce",2024-03-22,2025-02-25,otros,47,5,0,latino
4861,"Washington, Aisha",1991-04-07,2021-01-12,otros,64,6,0,afrodescendiente
4862,"Washington, Aisha",1996-07-27,2024-06-14,otros,32,10,0,afrodescendiente
4863,"Washington, Aisha",2021-10-21,,varon,37,14,0,afrodescendiente
4864,"Sharma, Rudra",1986-10-05,,otros,35,10,0,indio
4865,"Papadopoulos, Nikos",1995-07-18,,otros,28,3,0,griego
4866,"Li, Mei",2021-04-29,,otros,33,8,1,asiatico
4867,"Brown, Emily",2024-09-02,,mujer,34,16,0,blanco
4868,"Brown, Michael",2022-02-22,,varon,59,5,0,blanco
4869,"Sharma, Rudra",2010-04-29,2016-12-02,varon,27,7,0,indio
4870,"Papadopoulos, Nikos",2018-01-21,,otros,44,19,0,griego
4871,"Jackson, Jamal",2015-03-28,2020-03-01,otros,53,12,0,afrodescendiente
4872,"Agustí, Ainoa",2023-12-14,2024-03-25,otros,65,11,0,latino
4873,"Bolaños, Urbano",1991-11-09,,otros,27,1,0,latino
4874,"Li, Hiro",2019-12-26,,mujer,35,11,0,asiatico
4875,"Cabeza, Alicia",1985-03-15,,varon,21,16,0,latino
4876,"Washington, Jamal",1982-07-28,,mujer,43,7,0,afrodescendiente
4877,"Washington, Jamal",1982-01-19,,otros,39,19,0,afrodescendiente
4878,"Papadopoulos, Sofia",1986-11-05,1998-05-25,otros,19,4,0,griego
4879,"Brown, Emily",2018-12-29,,otros,49,9,0,blanco
4880,"Luna, Mercedes",1997-12-12,1998-09-29,otros,45,17,0,latino
4881,"Brown, Michael",1999-11-14,,otros,45,4,0,blanco
4882,"Ramos, Socorro",2022-05-22,,otros,39,14,0,latino
4883,"Tanaka, Hiro",2006-05-29,2011-05-14,mujer,61,1,0,asiatico
4884,"Patel, Arjun",1997-03-28,,varon,18,7,0,indio
4885,"Jackson, Jamal",2024-05-21,2024-12-07,varon,56,18,0,afrodescendiente
4886,"Papadopoulos, Sofia",1993-04-04,,otros,42,7,0,griego
4887,"Tanaka, Mei",1991-03-09,,varon,22,8,0,asiatico
4888,"Li, Hiro",2000-06-01,,mujer,49,8,0,asiatico
4889,"Washington, Aisha",2021-08-27,,otros,33,1,0,afrodescendiente
4890,"Patel, Rudra",2010-12-03,,otros,52,8,0,indio
4891,"Smith, Emily",2014-05-18,,mujer,28,9,0,blanco
4892,"Brown, Michael",1988-04-27,,mujer,26,9,0,blanco
4893,"Sharma, Rudra",1995-03-15,2020-06-22,otros,28,19,0,indio
4894,"Washington, Aisha",1999-09-08,,mujer,33,12,0,afrodescendiente
4895,"Washington, Jamal",2009-03-12,,mujer,65,16,0,afrodescendiente
4896,"Smith, Michael",2011-07-08,,varon,47,20,1,blanco
4897,"Patel, Arjun",2007-04-04,,otros,31,1,0,indio
4898,"Smith, Michael",2019-03-13,,varon,29,18,0,blanco
4899,"Brown, Michael",2010-02-21,,mujer,46,4,0,blanco
4900,"Tanaka, Hiro",2023-07-14,2025-01-02,otros,20,3,0,asiatico
4901,"Tanaka, Mei",1993-11-22,2024-01-04,otros,65,1,0,asiatico
4902,"Papadopoulos, Nikos",1983-05-17,,varon,22,7,0,griego
4903,"Papadopoulos, Sofia",1995-09-08,,mujer,68,1,0,griego
4904,"Li, Mei",2017-08-22,,otros,65,18,0,asiatico
4905,"Ramis, Bernardita",1985-03-30,2016-02-07,otros,66,9,0,latino
4906,"Washington, Jamal",2005-06-14,,varon,57,2,0,afrodescendiente
4907,"Washington, Aisha",2024-06-11,,varon,52,10,0,afrodescendiente
4908,"Smith, John",1994-01-18,1999-10-04,otros,25,3,0,blanco
4909,"Papadopoulos, Nikos",2015-12-16,,otros,67,8,0,griego
4910,"Aguilera, Fermín",1987-11-17,,mujer,51,20,0,latino
4911,"Patel, Arjun",2010-04-25,,varon,38,10,0,indio
4912,"Li, Mei",2004-08-12,,mujer,68,4,0,asiatico
4913,"Li, Hiro",2024-05-30,,varon,51,5,0,asiatico
4914,"Vives, Rosa",2004-04-12,2015-01-11,otros,27,18,0,latino
4915,"Papadopoulos, Sofia",2013-03-22,,otros,54,15,0,griego
4916,"Crespo, Samu",2003-04-26,2004-09-28,otros,36,3,0,latino
4917,"Washington, Aisha",2015-03-06,,mujer,57,7,0,afrodescendiente
4918,"Brown, Michael",2001-10-10,2006-11-11,otros,30,2,0,blanco
4919,"Lluch, Heliodoro",2025-02-08,,varon,64,10,0,latino
4920,"Smith, John",2015-07-14,,mujer,19,2,0,blanco
4921,"Jackson, Aisha",1981-12-08,,varon,29,9,0,afrodescendiente
4922,"Papadopoulos, Sofia",1992-06-10,2020-01-24,mujer,38,12,0,griego
4923,"Li, Hiro",2023-12-12,2025-01-28,varon,23,7,0,asiatico
4924,"Rovira, Feliciano",2004-06-19,,otros,24,5,0,latino
4925,"Li, Mei",2003-06-18,,varon,65,11,0,asiatico
4926,"Brown, Emily",2001-02-24,,mujer,33,1,0,blanco
4927,"Li, Hiro",2002-02-07,,mujer,50,6,0,asiatico
4928,"Jackson, Jamal",2014-06-03,,mujer,23,1,0,afrodescendiente
4929,"Serrano, Zoraida",2024-02-01,,mujer,59,9,0,latino
4930,"Papadopoulos, Nikos",1997-07-10,,mujer,44,8,0,griego
4931,"Smith, Michael",1990-02-11,,otros,22,4,0,blanco
4932,"Washington, Aisha",1992-06-20,,varon,18,5,0,afrodescendiente
4933,"Papadopoulos, Nikos",2009-06-22,2015-02-04,mujer,54,2,0,griego
4934,"Papadopoulos, Sofia",2008-04-25,2021-12-04,mujer,36,20,0,griego
4935,"Papadopoulos, Nikos",2002-11-03,,otros,50,3,0,griego
4936,"Washington, Jamal",2017-05-02,,mujer,60,20,0,afrodescendiente
4937,"Vega, Berto",1991-09-05,,otros,36,3,0,latino
4938,"Brown, Emily",1990-09-12,,mujer,23,17,0,blanco
4939,"Smith, Michael",2011-08-26,2023-10-25,varon,66,7,0,blanco
4940,"Li, Hiro",1986-06-19,,otros,41,2,0,asiatico
4941,"Smith, Emily",1984-03-04,2021-12-30,otros,48,16,0,blanco
4942,"Papadopoulos, Sofia",1982-11-27,2013-09-25,mujer,31,3,0,griego
4943,"Vega, Odalis",1998-12-21,,mujer,26,13,0,latino
4944,"Washington, Aisha",2012-11-28,2019-09-30,otros,59,12,0,afrodescendiente
4945,"Papadopoulos, Sofia",2007-10-08,,mujer,60,12,0,griego
4946,"Washington, Aisha",1995-01-01,,mujer,42,3,0,afrodescendiente
4947,"Pinedo, Quirino",2001-08-25,,mujer,38,7,0,latino
4948,"Tanaka, Hiro",1999-01-20,,mujer,50,6,0,asiatico
4949,"Jackson, Jamal",2005-02-10,2021-10-30,varon,28,1,0,afrodescendiente
